"No.","Time","Source","Destination","Protocol","Length","Info","...o"
"1271","6.418935129","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.418935129"
"1272","6.418953264","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.418953264"
"1273","6.418955629","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.418955629"
"1274","6.430284157","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.430284157"
"1275","6.430304110","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.430304110"
"1276","6.434093211","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.434093211"
"1277","6.434103311","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.434103311"
"1278","6.434415563","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.434415563"
"1279","6.434421255","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.434421255"
"1280","6.434439759","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.434439759"
"1281","6.434442183","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.434442183"
"1282","6.445529627","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.445529627"
"1283","6.445539799","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.445539799"
"1284","6.449464003","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.449464003"
"1285","6.449466617","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.449466617"
"1286","6.449468767","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.449468767"
"1287","6.449471666","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.449471666"
"1288","6.449733553","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.449733553"
"1289","6.449737333","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.449737333"
"1290","6.461044709","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.461044709"
"1291","6.461054389","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.461054389"
"1292","6.465538468","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.465538468"
"1293","6.465560014","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.465560014"
"1294","6.465582042","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.465582042"
"1295","6.465587358","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.465587358"
"1296","6.465608205","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.465608205"
"1297","6.465610714","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.465610714"
"1298","6.477096908","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.477096908"
"1299","6.477105212","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.477105212"
"1300","6.481041227","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.481041227"
"1301","6.481046257","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.481046257"
"1302","6.481049014","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.481049014"
"1303","6.481054075","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.481054075"
"1304","6.481070187","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.481070187"
"1305","6.481072730","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.481072730"
"1306","6.492706659","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.492706659"
"1307","6.492716501","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.492716501"
"1308","6.496762092","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.496762092"
"1309","6.496766767","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.496766767"
"1310","6.496771539","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.496771539"
"1311","6.496776866","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.496776866"
"1312","6.496783768","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.496783768"
"1313","6.496786176","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.496786176"
"1314","6.497164076","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.497164076"
"1315","6.497168506","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.497168506"
"1316","6.508344499","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.508344499"
"1317","6.508357823","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.508357823"
"1318","6.512789676","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.512789676"
"1319","6.512790031","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.512790031"
"1320","6.512795702","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.512795702"
"1321","6.512795921","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.512795921"
"1322","6.512814667","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.512814667"
"1323","6.512817006","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.512817006"
"1324","6.512829259","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.512829259"
"1325","6.512831278","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.512831278"
"1326","6.524327968","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.524327968"
"1327","6.524336804","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.524336804"
"1328","6.527874338","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.527874338"
"1329","6.527879321","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.527879321"
"1330","6.527907183","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.527907183"
"1331","6.527934128","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.527934128"
"1332","6.527948966","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.527948966"
"1333","6.527951697","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.527951697"
"1334","6.527975431","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.527975431"
"1335","6.527978000","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.527978000"
"1336","6.539966412","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.539966412"
"1337","6.539975755","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.539975755"
"1338","6.542987216","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.542987216"
"1339","6.542991823","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.542991823"
"1340","6.543004717","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.543004717"
"1341","6.543010053","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.543010053"
"1342","6.543019537","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.543019537"
"1343","6.543022187","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.543022187"
"1344","6.543140986","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.543140986"
"1345","6.543144362","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.543144362"
"1346","6.555985279","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.555985279"
"1347","6.555994007","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.555994007"
"1348","6.558972046","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.558972046"
"1349","6.558974695","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.558974695"
"1350","6.558977325","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.558977325"
"1351","6.558980240","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.558980240"
"1352","6.558995129","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.558995129"
"1353","6.558997542","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.558997542"
"1354","6.558999172","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.558999172"
"1355","6.559001675","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.559001675"
"1356","6.571519445","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.571519445"
"1357","6.571529085","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.571529085"
"1358","6.574352770","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.574352770"
"1359","6.574358164","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.574358164"
"1360","6.574375634","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.574375634"
"1361","6.574377908","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.574377908"
"1362","6.575007597","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.575007597"
"1363","6.575013480","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.575013480"
"1364","6.575062575","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.575062575"
"1365","6.575064912","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.575064912"
"1366","6.587087554","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.587087554"
"1367","6.587096514","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.587096514"
"1368","6.589505673","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.589505673"
"1369","6.589513098","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.589513098"
"1370","6.589532634","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.589532634"
"1371","6.589534921","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.589534921"
"1372","6.590494316","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.590494316"
"1373","6.590508272","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.590508272"
"1374","6.590552340","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.590552340"
"1375","6.590556510","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.590556510"
"1376","6.602690630","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.602690630"
"1377","6.602699800","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.602699800"
"1378","6.604680743","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.604680743"
"1379","6.604685662","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.604685662"
"1380","6.604702953","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.604702953"
"1381","6.604705239","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.604705239"
"1382","6.605667788","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.605667788"
"1383","6.605672231","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.605672231"
"1384","6.605688459","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.605688459"
"1385","6.605690751","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.605690751"
"1386","6.618263458","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.618263458"
"1387","6.618272400","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.618272400"
"1388","6.620247569","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.620247569"
"1389","6.620283868","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.620283868"
"1390","6.620352463","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.620352463"
"1391","6.620356124","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.620356124"
"1392","6.621175629","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.621175629"
"1393","6.621181665","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.621181665"
"1394","6.621199992","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.621199992"
"1395","6.621202289","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.621202289"
"1396","6.634223306","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.634223306"
"1397","6.634229929","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.634229929"
"1398","6.636252818","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.636252818"
"1399","6.636257807","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.636257807"
"1400","6.636275480","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.636275480"
"1401","6.636277822","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.636277822"
"1402","6.637198455","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.637198455"
"1403","6.637202960","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.637202960"
"1404","6.637219069","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.637219069"
"1405","6.637221347","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.637221347"
"1406","6.649546891","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.649546891"
"1407","6.649573167","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.649573167"
"1408","6.651791472","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.651791472"
"1409","6.651801379","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.651801379"
"1410","6.651824228","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.651824228"
"1411","6.651826574","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.651826574"
"1412","6.652758434","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.652758434"
"1413","6.652763596","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.652763596"
"1414","6.652780830","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.652780830"
"1415","6.652783035","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.652783035"
"1416","6.663084611","192.168.171.128","172.217.163.42","UDP","73","33824  >  443 Len=29","6.663084611"
"1417","6.664867759","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.664867759"
"1418","6.664877262","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.664877262"
"1419","6.666934125","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.666934125"
"1420","6.666939195","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.666939195"
"1421","6.666962595","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.666962595"
"1422","6.666967323","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.666967323"
"1423","6.668823296","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.668823296"
"1424","6.668827772","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.668827772"
"1425","6.668844126","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.668844126"
"1426","6.668846442","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.668846442"
"1427","6.672687952","172.217.163.42","192.168.171.128","UDP","72","443  >  33824 Len=28","6.672687952"
"1428","6.680336680","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.680336680"
"1429","6.680345480","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.680345480"
"1430","6.682961686","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.682961686"
"1431","6.682961667","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.682961667"
"1432","6.682971230","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.682971230"
"1433","6.682971398","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.682971398"
"1434","6.684910662","127.0.0.1","127.0.0.1","UDP","76","45490  >  80 Len=32","6.684910662"
"1435","6.684915160","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.684915160"
"1436","6.684931947","127.0.0.1","127.0.0.1","UDP","76","55793  >  80 Len=32","6.684931947"
"1437","6.684934209","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.684934209"
"1438","6.696000046","127.0.0.1","127.0.0.1","UDP","76","46125  >  80 Len=32","6.696000046"
"1439","6.696009288","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.696009288"
"1440","6.698965932","127.0.0.1","127.0.0.1","UDP","76","51540  >  80 Len=32","6.698965932"
"1441","6.698968957","127.0.0.1","127.0.0.1","UDP","76","43046  >  80 Len=32","6.698968957"
"1442","6.698971336","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","6.698971336"
